"x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","d","y"
5.75165124144405,1.8457653443329,0.983738678041846,4.0009873220697,5.07827191380784,3.87153664370999,0.971600587945431,9.1504282807,3.12760937726125,9.3532076664269,0,0
7.40956019377336,2.21591267036274,4.92631847737357,3.90662275487557,0.644344850443304,6.4598995167762,0.044823030475527,3.45565498573706,8.15441883169115,1.84510622173548,0,0
6.78172634448856,7.63084245612845,1.6621783724986,6.48768331622705,8.76412278506905,7.04714342718944,8.9858749229461,9.47901849867776,8.25557994190603,7.88063711719587,0,0
3.62016186350957,6.08126809122041,9.87442367011681,2.35952508170158,9.75425015902147,3.47727082436904,3.6846103775315,3.69081179844216,7.01230514794588,0.347491349093616,2,1468.53453583238
3.3455745736137,6.43024778459221,2.28411772055551,2.05375363817438,2.06921393051744,3.58750239480287,7.29066913481802,4.74250216269866,2.72147662704811,4.31808937573805,0,0
7.48855999205261,7.25296711781994,6.83863420970738,6.26917817397043,7.51235984498635,8.81908017909154,7.51671415986493,9.81046641943976,6.39602641807869,7.97370688058436,1,1186.95039341455
5.06616552127525,6.9556280807592,7.55777203245088,1.16043659625575,6.40693838940933,5.7363128173165,3.21208972716704,8.86319875949994,2.76408720761538,5.58495582547039,1,7041.88590983064
8.62259151879698,3.45145540544763,5.51904218038544,1.17939328541979,9.38610149081796,5.17088097287342,2.16383883263916,5.59664268512279,3.21855303365737,9.05785015551373,0,0
7.59557256475091,2.14911768445745,7.45076877763495,9.90176207851619,5.16704438487068,2.80855842866004,5.15805835369974,4.23617655411363,2.06613658927381,3.52383808232844,0,0
9.64383254526183,8.39583540102467,8.46014317590743,5.58805875480175,4.27341543836519,4.91449544206262,9.78983242297545,4.98826476279646,7.28154039476067,4.30392978014424,0,0
8.34437237353995,4.01489623356611,0.400343786459416,7.56964521482587,0.047029429115355,1.37503318488598,0.842445283196867,5.19100033678114,5.62691418454051,9.77437398862094,2,93.7284982724856
8.37036931887269,6.08844695147127,4.38859496964142,8.59122581547126,7.60009506018832,6.53602808946744,9.05314865987748,6.18210805114359,9.93909429060295,9.73460634006187,0,0
2.67467090161517,9.66072968905792,1.01528541417792,3.69691212195903,3.47598593682051,9.32324781781062,7.58605086477473,2.3526871111244,2.17479199636728,0.2012779423967,0,0
1.7593249399215,6.5362293459475,5.73125823866576,6.1190584115684,2.20743098063394,5.41901430347934,7.52553669037297,2.08906319225207,2.43277146015316,0.365875237621367,1,4562.27021060684
1.96035676170141,0.738773178309202,6.5621077013202,6.58295930596069,4.77810223121196,6.81961823487654,7.04370515653864,8.84103963850066,6.52640747372061,6.04884871747345,1,504.392234955654
0.195801889058203,2.88534598657861,1.31596341263503,8.14791346201673,8.43874114332721,1.03422361891717,7.53575719892979,5.67491119261831,7.88716025650501,5.41744156042114,0,0
5.27727397857234,1.61496388260275,0.586639994289726,8.25586271006614,5.47558254096657,3.46321879420429,3.80943789379671,0.412473485339433,1.42470012186095,7.23785590613261,1,483.260679589166
1.81629570899531,5.15037784585729,7.62308092322201,8.22931730654091,6.29903258057311,1.71533109387383,2.26275388849899,1.56097755767405,8.21886928053573,7.03255288070068,2,397.529938696475
1.47734747035429,4.54006923362613,5.80192936584353,2.94474953552708,8.19637277396396,1.35714415227994,3.84730828925967,0.517140997108072,3.49353700643405,1.99766420759261,0,0
5.90974017512053,8.57233457500115,9.39263919601217,0.750135346315801,3.05093391332775,6.87192354351282,8.60408014850691,3.50771703291684,6.0002863057889,8.66182708414271,0,0
0.0299006979912519,6.86443720944226,7.78096197638661,6.82672260329127,6.04284724919125,3.56224376708269,1.05075125116855,0.225662018638104,3.89871223829687,4.59106952184811,0,0
3.61016099341214,9.11895291646942,5.14704682631418,4.01827990775928,2.16328429291025,9.6179279172793,8.05479198461398,6.73616241198033,5.41715500643477,4.3591155577451,1,26872.2912432906
1.29267699085176,3.59499599551782,8.99385371943936,6.52765014441684,8.10908392537385,4.92293102433905,7.64734969474375,4.9673300026916,7.38311372930184,5.82282477756962,0,0
0.145790481474251,7.43184586521238,1.13371716346592,1.13147219177336,6.26437228173018,3.51519774179906,0.923638865351677,5.3771917684935,2.7238304563798,1.83573962422088,2,1437.1563010204
1.94430504227057,8.28605801565573,9.65220125159249,1.66390183847398,3.80962597206235,8.89432945288718,9.05809111194685,1.28555952804163,6.33283774834126,5.96524869324639,0,0
6.48670685477555,7.01843298505992,3.65246488945559,3.38364328723401,8.86925015132874,9.54110481776297,5.88381520705298,6.70854645548388,3.8163088588044,5.12230967404321,0,0
9.40628787502646,5.53434551693499,4.51244148658589,3.28197122784331,9.46980906417593,5.97979423357174,0.120224230922759,5.41361905168742,7.5322950235568,3.85837340494618,0,0
3.46356110647321,3.37875502184033,2.90442910278216,6.57605230109766,4.87421380355954,4.68522947980091,5.53749072365463,9.54791929805651,9.16223066160455,1.19724674150348,0,0
8.44968148274347,4.62792524136603,3.09716621879488,1.79441495332867,5.02482130657881,1.42868246650323,5.51608318230137,0.480345005635172,0.0243086065165699,9.44586775265634,0,0
1.29383537219837,7.48685676371679,2.28031112113968,3.16568761598319,1.6952227242291,5.03959140507504,9.56980642396957,1.83419844368473,1.80714191170409,8.17283839220181,2,5992.02463547455
8.51756019517779,7.15223917970434,1.70000431360677,4.94864981388673,0.994879514910281,5.0812624883838,4.41256825812161,1.99963117484003,6.09197712037712,4.61414455669001,0,0
2.18427167506889,0.714350685011595,5.60206099878997,6.81068977108225,7.01543705770746,5.03783835330978,5.36080611404032,5.95511692110449,2.67017182195559,2.18456882750615,0,0
1.32231355644763,0.814712767023593,0.754124959930778,3.7710915482603,7.20097143435851,0.440826260019094,1.72205062117428,9.92114713648334,1.70163026312366,7.45665658498183,0,0
6.21454718755558,9.9133042874746,9.90073882974684,9.94212493766099,2.1651830105111,3.68817645357922,5.24531318573281,5.05863109836355,0.216773692518473,6.45957241766155,3,2764.36880899336
1.42016269266605,0.155899007804692,0.773550197482109,6.22684147208929,4.81223773676902,1.89377774251625,7.48835952254012,3.40443111257628,2.5654027168639,5.27051620651037,0,0
0.0131145678460598,0.583569563459605,4.83063561376184,7.48734364286065,7.49743093503639,2.09846006939188,5.76042373664677,2.73741491371766,7.64710698276758,5.09693144354969,2,727.947700413527
8.33433096995577,2.11471046088263,1.24837680486962,4.15968239074573,5.12818025657907,0.403389662969857,0.88636388303712,8.32323095528409,1.42233011545613,6.80387067841366,0,0
9.45494322804734,1.1148511711508,5.02922202926129,6.33124355226755,9.90571888396516,4.64644020190462,3.59075954649597,9.53503240132704,6.80645468411967,6.61717048380524,0,0
5.67900915862992,4.08247294370085,9.49314651079476,0.725028766319156,4.79391814675182,3.84675706038252,6.5694469306618,5.55701308418065,4.65957209933549,7.70786166656762,1,877.084174464682
4.01693775551394,1.51038721669465,5.47683567041531,9.1867633187212,5.78958540223539,5.32634234521538,3.2241330249235,6.42387398052961,8.83489557076246,0.0945101585239172,0,0
1.85059547889978,3.53384631453082,1.97156043024734,5.03369300393388,6.39923970215023,1.68097648071125,1.86459955759346,1.27582199405879,6.40419672010466,5.90866927523166,0,0
5.4754075082019,4.89894325146452,1.55662368517369,7.18034729361534,1.27455135341734,4.93257214780897,9.30946294218302,6.10951909096912,2.45472009526566,9.04791836859658,0,0
5.62885564053431,8.91056338092312,6.1845438205637,9.38479990232736,7.61888117063791,3.11246527824551,4.28137496113777,2.12472066050395,2.68918668851256,3.16950924461707,1,34486.0648538973
1.60966963507235,1.79882115451619,0.216446830891073,7.95298824086785,0.692689488641918,6.55968812992796,7.35318966442719,2.67571103293449,9.45826980983838,6.50948869762942,0,0
3.07851881021634,9.27215296309441,9.23684173030779,5.60506348032504,1.51108436752111,0.513482880778611,9.54155649291351,0.881702925544232,8.67070402484387,7.72868180414662,1,56333.8489356399
3.59530448913574,8.53955962695181,7.60697052581236,9.10105837509036,7.47414665529504,8.2822055905126,1.34317478397861,7.7481245668605,7.05465270904824,7.40645561832935,2,31859.1080346142
1.67041454697028,8.57722246320918,4.19244207441807,6.7187175899744,5.10932044824585,3.20136087713763,1.79725552210584,6.91994968103245,2.16595730977133,2.38520977785811,4,5892.00798532205
1.93425930803642,1.38217060128227,8.16958410432562,5.46179253142327,5.20918814931065,6.49347488535568,4.2142954422161,7.95381376985461,1.75077268155292,3.88130700448528,2,389.995661982326
4.54724279232323,7.88983832811937,7.91076889261603,9.64191358070821,9.07396209891886,4.89897820865735,1.67263722978532,2.67847929848358,2.08405344048515,0.316264303401113,0,0
0.394576827529818,9.42700370913371,6.85251683462411,0.389155694283545,7.89943976560608,3.7241987651214,3.23633061023429,5.25164294755086,5.13198483502492,3.84346695384011,0,0
8.61249395878986,9.93479203432798,7.92654070537537,2.52350016264245,3.25876571470872,4.56995656015351,6.20169164612889,5.88414396857843,8.65180685417727,7.24539540009573,1,129374.272960079
7.68159445840865,3.25981300789863,3.19405457936227,4.16653755819425,8.44668487552553,7.90955121396109,7.45897485641763,5.44962147017941,1.53772337827832,9.18654900277033,0,0
1.12823530333117,0.637044562026858,2.28835116606206,8.64596967352554,9.5683481101878,8.56938924640417,9.1264957934618,8.13077868660912,9.61343173403293,2.80967828352004,0,0
3.95910402294248,6.65778644150123,5.62463643029332,7.10160057293251,7.56869163364172,7.50944976462051,3.99129149969667,5.36585651570931,6.94122032262385,1.25422517303377,0,0
0.385536893736571,7.30352750746533,8.35124648408964,0.775379319675267,9.72923025488853,5.83843525499105,1.51615292066708,0.804180747363716,8.57182389358059,7.3002626770176,0,0
6.59447520039976,8.11601471854374,8.81194812478498,5.30460282228887,6.88184976344928,7.09246451500803,6.79701685672626,6.52345698093995,2.05749846994877,2.90820818627253,1,9101.65275248757
3.11468526255339,7.62050503632054,4.36094629112631,0.205750786699355,3.36869919905439,0.275430327747017,1.89884067047387,3.57722075423226,9.59839964285493,0.661013233475387,0,0
1.89569148235023,6.72260541701689,9.12553462199867,1.11973225139081,2.56159560987726,5.40746726794168,6.04084763675928,2.76611051987857,4.69438613625243,7.17679688474163,0,0
6.26071313861758,3.65613846108317,5.0480912765488,6.46880786633119,3.84491688804701,1.09101465670392,0.839088342618197,0.602265384513885,3.13687318237498,2.66618467168882,1,790.907301088948
5.16718460246921,1.47255178773776,5.5436191521585,2.45376176433638,5.23246594006196,4.85556609230116,3.00520001444966,0.53477365989238,1.33778222370893,3.90333459246904,0,0
9.27945728646591,7.58893750375137,5.2146150614135,2.33184350421652,4.75128241116181,7.32602753676474,5.42062509804964,8.52680253097787,7.1728843357414,8.61173029057682,1,586.2876943612
0.583773816470057,1.92112752469257,2.59722950169817,3.66933051031083,8.18823075853288,3.49482688354328,7.30670081917197,9.13270987337455,1.93997401511297,1.60331682534888,0,0
9.3788304599002,5.19901916850358,3.9724528347142,7.58683474967256,9.5672704745084,8.75486292876303,9.88756620092317,6.18489948101342,5.33694242825732,1.89188245218247,2,5251.6902546973
6.19334799004719,4.89435357507318,2.64645308256149,8.94435896072537,6.5944474004209,5.31107554445043,0.293233301490545,2.6045126048848,1.44317508675158,8.62767424667254,0,0
3.67090744432062,6.94982642075047,6.07200139435008,8.21082506794482,3.64823203766719,0.0592469261027873,4.23818518873304,4.67599877389148,0.316692201886326,8.96245910320431,1,3255.715273045
0.581143693998456,3.86016705073416,0.133111379109323,9.80260104406625,6.66066612116992,3.22212259983644,1.45472093950957,1.24571522697806,6.384951940272,2.71532961167395,2,4938.0992769895
1.40639917925,3.11291055520996,4.15959199192002,3.56511515565217,9.87609914969653,1.84597559273243,8.16780902678147,3.15644018352032,4.49071273673326,3.52502826834098,0,0
4.01357743656263,3.85239138966426,4.95180200086907,5.17233790131286,7.8617510991171,6.65541861904785,4.93599365931004,3.94642044091597,3.53011542698368,7.53417503554374,0,0
0.68011581664905,8.51481986930594,9.79045568034053,8.82960082264617,2.83771071583033,4.21416209777817,4.54170449869707,3.83378051919863,1.22891542268917,0.409277621656656,0,0
3.21577320806682,6.79473149124533,4.53993785427883,5.53722832119092,5.13525898801163,3.50818411912769,4.70162162790075,4.55226734513417,6.7122222809121,5.21135386545211,1,8004.19939241519
4.00231984211132,1.53689894359559,0.00165174948051572,2.30314806103706,5.84530746564269,8.38292190805078,2.92838477762416,2.81583025818691,9.90214802790433,1.64209560956806,0,0
1.95452195126563,3.1951814214699,3.50271966308355,0.695035008247942,6.97307636030018,0.910616547334939,5.32815317390487,1.46846514195204,0.149546714965254,6.635321022477,1,686.319630829894
4.51480187708512,8.51306499680504,3.61813587369397,3.54975672438741,0.371888200752437,1.89386950340122,9.4679829548113,9.69863816164434,0.0460663880221546,8.71037292992696,0,0
9.64729452272877,0.612904261797667,3.10915620299056,8.36633257102221,6.79263163590804,5.69119785912335,9.47663895785809,0.925143628846854,4.17073417454958,5.70408310508355,0,0
2.58174567250535,0.392360095866024,3.10835034586489,2.14549215044826,5.99856081884354,7.72249693749472,4.66456732479855,8.7841490842402,7.3854347737506,9.02942839078605,0,0
2.09855853114277,4.49363789753988,7.38277218770236,6.22857777867466,5.51595812663436,9.50588463805616,6.49880187120289,5.25632592150941,3.28351110918447,8.03831321885809,0,0
6.22888441197574,6.15400512702763,1.34201333858073,7.114367634058,7.48150621540844,0.485465913079679,7.9215710517019,7.45900220703334,4.31306016631424,5.42182105360553,1,3461.82278820397
9.70139088807628,9.94960883865133,4.12893005646765,9.92277492070571,5.52859613671899,3.41888040071353,9.0309489169158,0.483063398860395,0.0511546130292118,6.78489158861339,0,0
5.48871447099373,4.69467755639926,8.48612380912527,2.67972782021388,3.04798947414383,5.21691498113796,8.7227526283823,6.1291700322181,6.08238121727481,2.79345658840612,0,0
4.66953992610797,2.87440670421347,0.531485364772379,3.59348370926455,4.56860423553735,1.51287634158507,3.59176292782649,8.38793508242816,1.22464162064716,5.14926288742572,0,0
2.01341139152646,8.79241088172421,6.14418887067586,9.57835248438641,1.68690323131159,6.21123874559999,1.25087932916358,3.22987419785932,1.47182413609698,9.0313267451711,0,0
0.255142664536834,7.84954693866894,5.28952466323972,2.12057418422773,1.32440386340022,3.05863271001726,0.0895322184078395,1.08228167984635,5.29094157507643,7.48541928827763,0,0
7.25887402193621,9.37030047178268,8.7620885646902,9.4126522867009,8.71202372945845,2.92744653532282,2.77450136840343,1.12861349014565,4.26992677850649,8.21510100970045,3,12675.7495637113
2.8245090553537,9.78707658592612,7.44455789681524,6.62526724627241,4.49300927342847,8.10062419623137,4.1838337155059,9.74507899256423,6.25275018857792,9.25315148662776,1,73682.8582811686
4.02866402175277,7.01697666198015,8.01542926812544,6.57455690437928,1.17973256157711,6.74565907334909,2.19141263281927,5.34657688811421,6.91351270535961,0.865172289777547,0,0
5.9613745007664,0.140885664150119,5.77459867345169,2.32798569137231,7.74142825277522,1.22066279407591,8.82826311280951,3.25475847814232,1.32833944400772,2.13262414094061,2,2630.1140945947
4.26746039884165,2.0033142901957,5.17655200557783,8.94297178369015,2.06212552962825,8.03774740779772,4.03024596394971,2.21814748598263,4.64369202964008,5.05794544937089,1,140.49215247266
6.12111215712503,6.90232124645263,7.80614686198533,9.31476693600416,1.12987455213442,6.32337878923863,3.9465467329137,2.34853888861835,2.54184997174889,8.90073403017595,2,185.971822365546
5.09237387450412,8.70558252790943,9.932617302984,1.38634998816997,4.90352805936709,4.14408370386809,1.57939328812063,8.93790789879858,6.34460734436288,6.25507652293891,0,0
4.27807819563895,5.23292526602745,6.60945492098108,8.43592455144972,2.80351905617863,7.62890940532088,8.34390132455155,7.82314009033144,7.94804094126448,6.76563560497016,0,0
3.13961758976802,1.06966586085036,0.855003797914833,7.60235000867397,9.28041662788019,9.57092251628637,8.28373390482739,0.483515074010938,8.77235449617729,1.60115369362757,0,0
8.89894749503583,2.92851001722738,3.26003146823496,5.89499425608665,1.57690720399842,0.816291633527726,5.8495207852684,1.59282024716958,1.73017433611676,1.59675286849961,0,0
2.30285685043782,0.706680233124644,5.47019596211612,0.771162339951843,6.00008660927415,4.61981457890943,5.21340443985537,3.68404437787831,2.80351852066815,8.71711323037744,0,0
0.604224894195795,9.4610981689766,1.46452281158417,6.14095330471173,9.01791862212121,8.40928013203666,9.16235340526327,7.36127883428708,2.74683081544936,6.86914630932733,2,91717.2844108323
9.03628521366045,1.60253214882687,1.13715767627582,6.15509443217888,6.60537067335099,5.09248624322936,4.95543044293299,4.09432796994224,7.87842297693714,3.36268045473844,0,0
6.61719572730362,2.87826770218089,1.81561475852504,1.79629023885354,4.68908612150699,9.77851576171815,8.13181401463225,8.62113366601989,7.38873102935031,1.16515405476093,1,2233.12168561076
7.13792857713997,9.07120739808306,7.82384096411988,0.350147867575288,7.24829467013478,5.3961981413886,7.10856574354693,1.15898859454319,2.22084305016324,2.87275485461578,0,0
8.04657820845023,6.3173994095996,3.49644956178963,5.24297734955326,5.95314388629049,7.40042836638168,6.09273662790656,9.74109726957977,8.43834861414507,0.00729072140529752,3,2348.78788436364
0.355338726658374,9.47672703536227,5.68592372350395,6.78128395695239,2.19608471961692,3.59936756081879,9.64238959597424,2.60570189217106,2.68764726817608,4.4861076795496,1,47599.3686731627
4.71381018403918,8.55832870583981,3.54388528037816,3.86981233255938,3.23640078073367,6.96591043146327,7.83546525752172,5.3758008312434,1.69599609682336,7.82393048983067,1,22598.5206675904
6.69429686386138,8.20866809226573,4.65969925979152,2.78570380294695,1.45291817374527,4.14900661213323,0.567476355936378,4.68577739549801,1.57320705242455,2.58412015158683,0,0
7.6605772622861,7.45798470685259,6.18666710564867,6.88977289479226,5.48177227145061,4.59862421499565,0.0592812919057906,2.53727414412424,3.53777709649876,9.39374931389466,4,1897.7591906462
0.747797712683678,5.5727027868852,2.27963038254529,1.11743610119447,1.1667362251319,2.27068736916408,3.96873274352401,3.34778683725744,3.20002054097131,1.11760010244325,0,0
5.18188222311437,3.71556396828964,8.12444547191262,8.78444814356044,4.56009097630158,9.64797306107357,0.308922929689288,4.63350891601294,1.13936816807836,5.08748118299991,1,620.826891438461
8.29661675030366,9.14459163090214,5.74987443862483,4.3455798830837,1.16086727706715,1.92952747456729,1.40452739084139,2.68197162775323,7.7885074284859,5.12049042852595,0,0
6.36695308843628,1.77132635843009,1.3128850213252,4.53021969879046,4.48055205866694,3.63424499519169,5.27746595442295,3.72926360694692,0.557582355104387,5.21667126799002,0,0
2.34845351893455,7.70801961421967,4.1307859076187,3.52431039558724,7.21518873935565,2.39292759913951,9.96276226593181,3.97865127772093,2.9741576500237,3.91309638740495,0,0
7.5766039872542,8.67360695730895,3.67524167057127,2.99383879872039,1.46637120051309,0.276366691105068,9.21076183672994,4.09504596376792,8.27941193012521,7.91413995437324,0,0
5.19444841425866,1.76052003866062,9.62531562894583,1.83389160316437,8.23083393741399,0.628005038015544,1.13498819293454,8.83182951947674,3.42627343256027,2.29344163089991,1,1874.98552498429
2.42003661813214,4.17477774899453,5.51794976461679,1.84777106624097,6.8574999156408,0.671438977587968,7.87349345395342,0.491938272025436,5.26591996429488,0.678722634911537,1,223.448138219666
0.589637332595885,6.31078738952056,3.54741476941854,0.981676476076245,5.54856681264937,5.98006286425516,7.26107996655628,4.63303853059188,9.03296838048846,4.33759335195646,0,0
7.39833746105433,0.650527887046337,3.62034020712599,8.23133269324899,6.37497426941991,6.89188212156296,8.67678738897666,1.90720129525289,5.26738718850538,1.77471223287284,0,0
0.106572632212192,4.70220204442739,3.66015183972195,7.19940590672195,3.75908623682335,1.93373735994101,2.68763822969049,3.52639261633158,9.567297603935,5.11574118630961,1,913.723638891361
2.09103288827464,0.848643719218671,1.50732180802152,3.17853660555556,8.03500605048612,9.49059808626771,2.75928005343303,1.3541704043746,8.99593867827207,7.04647244187072,0,0
8.76560550648719,3.64220733521506,0.422279178164899,9.5908808754757,6.82109817396849,1.04707772377878,8.33636356983334,3.33907628897578,8.72050505597144,7.2078690584749,0,0
